,0
premium_brand,0.004624209563822337
weaker,0.006656850237617758
friendly,0.004202381363986033
ounce,0.0030592500240607073
premier_shareholder,0.002709832477055991
mining,0.01651751793787706
supporter,0.007110195351144731
open-pit,0.0036189836800121235
highest-grade,0.002899168607075963
bubble,0.002986932785159271
highway,0.002675200656777214
tonne,0.008307978086773297
factored,0.007553813665619158
development_opportunity,0.004178509390238632
silver,0.0032393273343586182
official,0.008038642068863809
close_transaction,0.015982419986552598
identical,0.005737294664475789
infusion,0.005642646552214558
cannabis_industry,0.0037524218080854013
pro_forma_revenue,0.008067328532406914
cost_synergy,0.027940202755568192
curate,0.0033285554165596383
distribution_partner,0.004992312264878581
stockholder,0.02209296854968028
cbd,0.006078438980847905
beer,0.004281119210264097
well-established,0.006619701967377224
province,0.0057379899659467885
aphria,0.003589708503427265
product_range,0.0046667253187994305
pre-roll,0.0031797037212536864
pioneering,0.004973649578876229
company_cost,0.008587613817532256
shelf,0.009293704192843238
usd,0.008593698608619832
emergence,0.006991783577969051
brick,0.0047505210018154755
pot,0.0027508165050489962
roulette,0.0026068744929447487
integral,0.003232103228771924
genre,0.003926842810334016
destiny,0.004521590128425144
fate,0.004583961024593595
flare,0.005232653987051727
fightback,0.0024366272273192617
payout,0.0055073189837098295
player_position,0.0024366272273192617
off-the-shelf,0.004141524381247213
gameplay,0.003576227549607565
broadband,0.004378349079935517
proceeds,0.02542711204331892
usio,0.007996906239630066
reseller,0.008897715202778943
financial_institution,0.012223795094569053
synergistic,0.01226602977323641
industry_leader,0.006034307521338958
earn-out,0.012700790875989283
thereby,0.004686052773674414
brilliant,0.0037959673830678035
toothpaste,0.0031068306513903367
household_penetration,0.002717682031168097
intelligently,0.0026290609089874204
toothbrush,0.0025150590162025754
affordability,0.003755220127677728
brushing,0.0026290609089874204
personalization,0.002484804666682984
installation,0.013778513659335261
sale_volume,0.01165871980453824
competitiveness,0.012626651952807943
chemist_channel,0.0022277971889240345
unidentified_analyst_yes,0.005284222179450625
extrapolate,0.004450601645218295
manganese,0.014841023498064878
agro,0.004421140495936005
admit,0.005201553038773473
brl,0.0021146735822901172
diluted,0.010849802105502319
clearing,0.002789974550140237
depository,0.002248948095239439
sum,0.0087986638768548
foster,0.00782832238053414
selectively,0.004436398013847348
collaborative,0.006639283759242573
business_area,0.007421427311123675
debenture,0.0024432549213555437
recurrent,0.00399761171548217
capitalization,0.006317329878510333
fraud,0.0023353279797768663
perception,0.0035426717271468747
energy_sector,0.008442316245980986
attraction,0.0030650302524019364
breakeven,0.0076152572463773684
certificate,0.01235484927372912
lateral,0.005748634615272096
consensus,0.007111781161691913
in_case_of,0.0076979348092532165
clearing_house,0.0020554852541731106
classify,0.008011628152990691
modulate,0.004142542208162906
random,0.004559627575784799
sclerosis,0.006530880822006362
warning,0.007011302906093992
cbdmd.com,0.006390489590320214
core_competency,0.008894161605129337
paw_cbd,0.007214507021550788
discretionary,0.006530427813842428
contingent,0.010820092654005976
common_stock,0.0229984312260108
operation_team,0.006183161698922006
brand_recognition,0.004948297154779886
ham-let,0.009225550853808072
sub-fab,0.010012578943970528
gas_distribution,0.007602051616945073
gas_panel,0.008171838563621974
revenue_synergy,0.013244790846732584
manufacturing_capability,0.006440975021114256
enterprise_value,0.01662902759318535
ordinary,0.011999243580020125
net_debt,0.017023396736040607
debt_facility,0.010160653752512863
impaired,0.003521840061609523
1x,0.005687766340452295
questionnaire,0.00396090327227966
holder,0.01433681884632886
equity_interest,0.012595011790342574
interruption,0.013945759185736309
business_case,0.006564964795099948
project_delivery,0.002999527804954154
reputation,0.005937374842277888
surplus,0.005475408259083467
maintenance_capex,0.004139059796310669
strict,0.008034116999692812
pen,0.008374136402594582
impose,0.006542432858672607
annual,0.002044165664202226
holiday_parks,0.001784928994403665
soldier,0.0047595660324665405
soldier_point,0.0016683605591163912
promoter_score,0.0027372014884940172
high-end,0.011870642651938216
e-mobility,0.004732154072310951
ebit_margin,0.01047143464926227
drr,0.004732154072310951
refinancing,0.013965897729791475
refinance,0.01252145812856031
m&a_strategy,0.008380587225215275
realistically,0.008752006298598278
gas_company,0.005448536900318424
barrel,0.006283040644940735
yellow,0.00432237727429513
merged,0.007183566063251233
rig,0.007923128678970976
conservatively,0.006014559744353942
equip,0.009024075849034972
competency,0.00990070303957059
user_engagement,0.004450286488017412
brand_customer,0.005251857887967042
revamp,0.00365573474315646
advantageous,0.006897617869323043
advertising_business,0.00888695388909858
gamer,0.003975617308006859
product_candidate,0.006650633412438392
fragile,0.00809546614629967
bowel_function,0.006165045627651618
digestive,0.005762424725339426
sweetener,0.006740128477667997
sugar,0.007045643139199621
allulose,0.005970293014518337
growth_initiative,0.007081990711175436
tinnitus,0.003975131721836181
background_noise,0.004568769374575898
ton,0.00861943862788854
placebo_response,0.0041946238607823
par,0.018835830112588298
restate,0.010688901113757735
mall,0.018016394628097624
net_loss,0.04277043176647883
could_cause,0.014660061490555612
do-it-for-me,0.00413273147880425
revolving,0.01543110462724607
forgiveness,0.009606448664795103
binary_unit,0.018720728021570723
megawatt,0.01732644852993876
impairment_loss,0.008088154173201597
parking_business_overseas,0.008088154173201597
recur_profit,0.009329103550425393
jpy,0.007164351617422004
subordinated,0.008333717277911643
equity_ratio,0.008454771767039546
cash_consideration,0.015282826528655685
sek,0.03780944238587555
multinational,0.006526233289148478
coating,0.0039861953459608196
ppg,0.004166880495502881
market_area,0.006815725977000345
refinish,0.0037776096487014644
capacity_utilization,0.006030656091889569
ambulatory,0.007289467706691778
deepen,0.01031380269776994
personalized,0.008893890608328046
group-buying,0.010361843354919647
transaction_value,0.011961683858398782
entra,0.04222989972402511
nok,0.026481766361353354
carrier_market,0.006687949719588316
library,0.004874722719659381
sparsity,0.0018899976140964038
a100,0.0017910996836288762
payload,0.0017910996836288762
generator_network,0.0016741282588726195
computational,0.0023961291161055933
watt,0.0016741282588726195
supercomputer,0.0017910996836288762
processing_element,0.0016741282588726195
dgx,0.0016741282588726195
wavelength,0.0016741282588726195
jpm,0.011205860809377853
androgen_deprivation_therapy,0.0075619126222505224
lhrh_agonist,0.0036138589557200545
co-pay,0.006422048566470128
dispense,0.013817536450113205
relugolix_franchise,0.009380985851465816
uterine,0.007263972864864833
fibroid,0.007263972864864833
relugolix,0.011780132525873822
missile,0.006326770026748766
hypersonic,0.006326770026748766
capex_investment,0.009541931804753715
twd,0.008858361586582085
nav,0.005125944496279918
takeover_offer,0.005780367160802282
backstopp,0.005402868471816181
genetically_define,0.0039960404864936
partner_base,0.004308053279009937
genotype,0.004430036424397633
hypothetically,0.0049089247394786826
pwc,0.010525210419404619
market_value,0.008783592386242904
bridgeline,0.011627700433193045
ml,0.00426994302220909
effect_size,0.008175044791569488
cspi,0.005578564386278501
evidently,0.007185772501078051
dismount,0.006592124660292895
dismounted,0.006161612489064636
liberty,0.007420208450607197
recreational,0.005315016951949251
cultivation_side,0.005686377450870537
dme_business,0.013338989434098954
geg,0.012847592402037611
forest,0.014539214201547456
dme,0.012847592402037611
nol,0.010886712491086727
secoo,0.011389568955318606
livestreaming,0.01276855665795689
hcap,0.0044992917074312315
net_asset_value,0.006393560636587561
transaction_expense,0.0044992917074312315
nonaccrual,0.004813657442925507
admin,0.00807733132425386
ground_support,0.008870381073131043
deliberation,0.004894896639055605
co-issuer,0.01012464466853489
remainco,0.008579358072044067
health_care_solution,0.0027014790201487764
roivant,0.0029319411256136245
human_rights,0.0034003819930313785
r&d_activity,0.0029319411256136245
brukinsa,0.0038320462197523907
nrdl,0.004326166871656774
enterprise_value-added_service,0.009413204968895002
ads,0.010626984424832911
food_retail_platform,0.007048486092611945
mrna_vaccine,0.003983833547164886
mumps,0.003983833547164886
dengue,0.003983833547164886
agri,0.0017116038358155725
ticket_size,0.0020971496675419353
nim,0.002386960216390874
npa,0.005444929079453339
